word	source	identifier
pyruvate	MESH	D011773
NAA	MESH	D009536
aspartate		
acetate	MESH	D000085
acetyl CoA	MESH	D000105
CoA	MESH	C065987
ATP	MESH	D000255
cis-aconitate	MESH	C043607
citrate	MESH	C102006
isocitrate	MESH	D007523
COA	MESH	C479798
AMP	MESH	D000249
PP	MESH	C466065
oxaloacetate	MESH	D010071
ketoglutarate	MESH	C029743
glutamate		
ADP	MESH	D000244
P	MESH	D010695
acetyl	MESH	C011632
malate	MESH	D008293
glutamine	MESH	C578860
succinate	MESH	D013386
fumarate	MESH	D005650
sterol	MESH	D013261
citric acid	MESH	D019343
