word	symbol	source	hgnc_symbol	entrez
RASSF	RASSF	bioentities_symbol	RASSF10	644943
RASSF	RASSF	bioentities_symbol	RASSF7	8045
RASSF	RASSF	bioentities_symbol	RASSF5	83593
RASSF	RASSF	bioentities_symbol	RASSF4	83937
RASSF	RASSF	bioentities_symbol	RASSF1	11186
RASSF	RASSF	bioentities_symbol	RASSF8	11228
NF2	NF2	hgnc_symbol	NF2	4771
Rho/ROCK	Rho	hgnc_alias_symbol	RHOD	29984
RASSF	RASSF	bioentities_symbol	RASSF9	9182
RASSF	RASSF	bioentities_symbol	RASSF2	9770
RASSF	RASSF	bioentities_symbol	RASSF3	283349
MST1/2	MST2	hgnc_alias_symbol	STK3	6788
RASSF	RASSF	bioentities_symbol	RASSF6	166824
LATS1/2	LATS2	hgnc_symbol	LATS2	26524
MST1/2	MST1	hgnc_symbol	MST1	4485
Rho/ROCK	ROCK	bioentities_symbol	ROCK1	6093
LATS1/2	LATS1	hgnc_symbol	LATS1	9113
YAP	YAP	hgnc_alias_symbol	YY1AP1	55249
CTGF,	CTGF	hgnc_symbol	CTGF	1490
Rho/ROCK	ROCK	bioentities_symbol	ROCK2	9475
SAV1	SAV1	hgnc_symbol	SAV1	60485
AREG	AREG	hgnc_symbol	AREG	374
MOB1	mob-1	hgnc_alias_symbol	CXCL10	3627
