word	source	identifier
prephenate	MESH	C005550
erythrose-4-phosphate	MESH	C026959
cinnamic acid	MESH	C029010
indole	MESH	C030374
anthranilic acid	MESH	C031385
fumaric acid	MESH	C032005
feruloyl tartaric acid	MESH	C474565
Asparagine	MESH	D001216
Aspartate	MESH	D001224
aspartate	MESH	D001224
biotin	MESH	D001710
cystathionine	MESH	D003540
Cysteine	MESH	D003545
Ethylene	MESH	D005030
synapoyl-glucose	MESH	D005947
12-0-8-glucoside	MESH	D005960
Glutamine	MESH	D005973
homocysteine	MESH	D006710
isocitrate	MESH	D007523
Methionine	MESH	D008715
nicotinic acid	MESH	D009539
oxaloacetate	MESH	D010071
Phenylalanine	MESH	D010649
THF polyglutamate	MESH	D011099
Serine	MESH	D012694
serine	MESH	D012694
Succinate	MESH	D013386
Symapoyl-tartronate	MESH	D013646
tetrahydrofolate	MESH	D013763
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Glutamate	MESH	D018698
glutamate	MESH	D018698
citric acid	MESH	D019343
benzoic acid	MESH	D019817
