word	source	identifier
LeuB	MESH	C038361
LeuC	MESH	C038361
pyruvate	MESH	D011773
2-Oxobutanoic acid	MESH	C005087
2-Methylbutyric acid	MESH	C019475
2-oxoglutarate	MESH	C029743
glutamate		
NAD(P)H	MESH	D009243
Isovaleric acid	MESH	C008216
ADP	MESH	D000244
3-methyl-oxopentanoic acid	MESH	C013082
Co2 2-Methylbutanal	MESH	C547093
Isoleucine	MESH	C043801
NAD	MESH	D009243
Isobutyric acid	MESH	C020380
Leucine	MESH	C038361
4-methyl-oxopentanoic acid	MESH	C013082
CO2 Isopentanal	MESH	C032251
Acetyl-CoA COA	MESH	C479798
Methylbutanol	MESH	D000439
2-Methylbutyl acetate	MESH	C474495
CO2 Isobutanal	MESH	C017439
Isoamyl alcohol	MESH	C029683
3-Methylbutyl acetate	MESH	C474495
Valine	MESH	C521924
3-methyl-oxobutanoic acid	MESH	C005087
Isobutanol	MESH	C040507
Isobutyl acetate	MESH	C038989
Carbon	MESH	D002244
Nitrogen	MESH	D009584
