word	source	identifier
Sucrose	MESH	D013395
Rh1(S)	MESH	D012238
Rg1	MESH	C035054
Glucose	MESH	D005947
Rg2	MESH	C026474
PPT	MESH	C476638
Re	MESH	D012211
Ala	MESH	C026593
Gly	MESH	C070361
Thr	MESH	C055175
Cys	MESH	C046557
Ser	MESH	C530429
Trp	MESH	C509690
Pyruvate	MESH	D011773
PPD	MESH	D014373
Rd-+Rg3(S)	MESH	C097367
Tyr	MESH	C042696
Phe	MESH	C026650
Lys	MESH	C026591
Leu	MESH	C038361
Mevalonic acid	MESH	D008798
Acetyl-CoA	MESH	D000105
Squalene	MESH	D013185
Asp	MESH	C108952
Asn	MESH	C528802
O	MESH	D013481
Oxaloacetate	MESH	D010071
ketoglutarate	MESH	C029743
Arg	MESH	C076685
His	MESH	C471213
Gln	MESH	C544323
Succinyl-CoA	MESH	C012046
Met	MESH	C034758
Val	MESH	C081489
