word	source	identifier
N-methyl,-sphinganine	MESH	C005682
Sphinganine	MESH	C005682
sphinganine	MESH	C005682
Stearoyl-CoA	MESH	C017725
dihydroceramides	MESH	C109343
fatty acyl-CoA	MESH	D000214
Alanine	MESH	D000409
Ceramide	MESH	D002518
ceramides	MESH	D002518
Ethanolamine	MESH	D004983
Glycine	MESH	D005998
phosphate	MESH	D010710
Serine	MESH	D012694
1-(deoxymethy)-sphingolipids	MESH	D013107
Sphingomyelins	MESH	D013109
N-methyl,-sphingosine	MESH	D013110
Sphingosine	MESH	D013110
sphingosine	MESH	D013110
