word	source	identifier
GTP-CYCLOHYDRO-I-RXN	MESH	D006160
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	MESH	D006859
MONO-P-DEPHOS-RXN	MESH	D010695
dihydroneopterin	MESH	C000976
formate	MESH	D005561
dihydro-neo-pterin	MESH	C025596
6-hydroxymethyl-dihydropterin diphosphate	MESH	C492818
glycolaldehyde	MESH	C010972
p-amino-benzoate	MESH	D001565
amino-oh-hydroxymethyl	MESH	C074071
dihydropteridine	MESH	C092391
dihydropterin	MESH	C025596
H2PTEROATESYNTH-RXN	MESH	D006859
7-8-dihydropteroate	MESH	C000978
dihydrofolate	MESH	C010920
tetrahydrofolate	MESH	D013763
