word	source	identifier
Pregnenolone sulfate	MESH	C018370
5,6-EET	MESH	C040776
Anandamide	MESH	C078814
Prostaglandin E2 ethanolamide	MESH	C107684
L-Amino acid	MESH	D000596
Arachidonic acid	MESH	D001095
arginine	MESH	D001120
asparagine	MESH	D001216
aspartate	MESH	D001224
Bile acid	MESH	D001647
Cholesterol	MESH	D002784
Cysteine	MESH	D003545
Ethanolamine	MESH	D004983
o-3 fatty acid	MESH	D005227
Glycine	MESH	D005998
Hydroxypregnenolone	MESH	D006907
Pregnenolone	MESH	D011284
Progesterone	MESH	D011374
proline	MESH	D011392
Prostaglandin	MESH	D011453
Steroid	MESH	D013256
Urea	MESH	D014508
glutamate	MESH	D018698
L-Glutamate	MESH	D018698
