word	source	identifier
Carnitine	MESH	D002331
Acyl-carnitine	MESH	D002331
Fatty acid	MESH	D005227
Acetate E	MESH	D000085
Acetate	MESH	D000085
Propionate	MESH	D011422
Acyl(n-2)-COA E	MESH	C476084
Acetyl-CoA E ACAA1	MESH	C108291
3-keto-acyl-CoA	MESH	D000214
Propionyl-CoA SCPX	MESH	C009061
Ge	MESH	D005857
Acyl-CoA	MESH	D000214
DHAP	MESH	C017202
Acyl	MESH	D000214
Formic acid	MESH	C030544
THCA-COA	MESH	C479798
DHCA	MESH	C054757
Phytanoyl-CoA	MESH	C089917
Formyl	MESH	C053858
Choloyl-CoA	MESH	C065987
Deoxycholoyl-CoA	MESH	C065987
Glycine	MESH	D005998
Taurine	MESH	D013654
ADP	MESH	D000244
Pristanic acid	MESH	C002844
phosphopantetheine	MESH	C003129
PXMP2	MESH	C021591
Pristanoyl-CoA	MESH	C107694
PMP34	MESH	C048677
AMP	MESH	D000249
ATP	MESH	D000255
DCA	MESH	C048628
THCA	MESH	C003681
Acylcarnitines	MESH	C116917
fatty acids	MESH	D005227
Bile acid	MESH	D001647
unsaturated fatty acids	MESH	D005231
