word	source	identifier
Glucose	MESH	D005947
amino acids	MESH	D000596
Glc	MESH	C105508
Lactate	MESH	D019344
leucine	MESH	C038361
isoleucine	MESH	C043801
sulfur	MESH	D013455
Fatty acids	MESH	D005227
cystine	MESH	D003553
p-cresylsulfate	MESH	C408690
p-cresylglucuronide	MESH	C485699
indoleamine		
Phennylacetate		
3-(4-hydroxyphenyl) lactate	MESH	D019344
NADP	MESH	D009249
Citrate	MESH	C102006
H	MESH	D006859
NADPH	MESH	D009249
phenylalanine	MESH	C119108
tyramine o-sulfate	MESH	C027957
ATP	MESH	D000255
NAD	MESH	D009243
glutamylglutamate	MESH	C082810
gamma-glutamyitryptophan	MESH	C020361
gamma-glutamylphenylalanine	MESH	C020621
glutamylthreonine		
Purine	MESH	D011687
Pyrimidine	MESH	C030986
NO		
Oxaloacetate	MESH	D010071
Itaconate	MESH	C005229
cis-aconitate	MESH	C043607
Isocitrate	MESH	D007523
Glutamate		
Glutamine	MESH	C578860
ketoglutarate	MESH	C029743
Succinate	MESH	D013386
Pentose Phosphate	MESH	D010429
