word	symbol	source	hgnc_symbol	entrez
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
Jak	JAK	bioentities_symbol	JAK1	3716
Jak	JAK	bioentities_symbol	JAK2	3717
Jak	JAK	bioentities_symbol	JAK3	3718
Jak	JAK	bioentities_symbol	TYK2	7297
Jak	JAK	bioentities_symbol	JAK1	3716
Jak	JAK	bioentities_symbol	JAK2	3717
Jak	JAK	bioentities_symbol	JAK3	3718
Jak	JAK	bioentities_symbol	TYK2	7297
mTOR	MTOR	hgnc_symbol	MTOR	2475
DEPTOR	DEPTOR	hgnc_symbol	DEPTOR	64798
SOCS3	SOCS3	hgnc_symbol	SOCS3	9021
STAT3	STAT3	hgnc_symbol	STAT3	6774
STAT3	STAT3	hgnc_symbol	STAT3	6774
HIFla	HIF1A	hgnc_symbol	HIF1A	3091
Gfil	GFI1	hgnc_symbol	GFI1	2672
Rorc	RORC	hgnc_symbol	RORC	6097
STAT3	STAT3	hgnc_symbol	STAT3	6774
IL-17	IL-17	hgnc_alias_symbol	IL17A	3605
