word	source	identifier
Cycloeucalenol	MESH	C007198
Obtusifoliol	MESH	C008693
Isofucosterol	MESH	C015896
Presqualene diphosphate Farnesyl diphosphate	MESH	C017672
Campesterol	MESH	C021273
Frugoside	MESH	C025778
fecosterol	MESH	C039241
++++ldiphosphateDI(+) Dimethylallyl diphosphate	MESH	C043060
3B-hydroxy-5a pregnan-20-one	MESH	C053623
CAS(+)Cycloartenol	MESH	C100089
2-C-Methyl-D-erythritol 4-phosphate	MESH	C114232
Geranyl diphosphate	MESH	C511282
Cholesterol	MESH	D002784
methylene cholesterol	MESH	D002784
Uzarigenin	MESH	D004073
Uzarigenin glycosides	MESH	D004073
2-3 epoxide	MESH	D004852
D-Glyceraldehyde	MESH	D005985
Lanosterol	MESH	D007810
Mevalonic acid	MESH	D008798
phosphate	MESH	D010710
Pregnenolone	MESH	D011284
Progesterone	MESH	D011374
Sitosterol	MESH	D012855
Squalene	MESH	D013185
sterol	MESH	D013261
Stigmasterol	MESH	D013265
