word	source	identifier
Methyl	MESH	C031105
Farnesol	MESH	D005204
Acetyl-CoA	MESH	D000105
Acetoacetyl-CoA	MESH	C010667
Ergosterol	MESH	D004875
Hydroxymethylglutaryl-CoA	MESH	C008047
Cholesterol	MESH	D002784
Lanosterol	MESH	D007810
Mevalonate	MESH	D008798
Sitosterol	MESH	D012855
stigmasterol	MESH	D013265
brassinosteroids	MESH	D060406
Mevalonate 5-phosphate	MESH	C045038
Cycloartenol	MESH	C100089
Mevalonate 5-pyrophosphate	MESH	C046285
Squalene	MESH	D013185
Isopentenyl	MESH	C004809
Triterpene	MESH	D014315
glycyrrhizin	MESH	D019695
Dimethylallyl	MESH	C043060
B-Amyrin	MESH	C036380
Geranyl	MESH	C031049
Holostanol	MESH	C001349
triterpene	MESH	D014315
Fanesyl PP	MESH	C466065
Triterpenes	MESH	D014315
Sterols	MESH	D013261
