word	symbol	source	hgnc_symbol	entrez
CHEMOKINE	Chemokine	bioentities_symbol	CXCL3	2921
CHEMOKINE	Chemokine	bioentities_symbol	CXCL13	10563
CHEMOKINE	Chemokine	bioentities_symbol	CXCL10	3627
CHEMOKINE	Chemokine	bioentities_symbol	CXCL9	4283
CHEMOKINE	Chemokine	bioentities_symbol	CXCL1	2919
CHEMOKINE	Chemokine	bioentities_symbol	CXCL8	3576
CHEMOKINE	Chemokine	bioentities_symbol	CXCL2	2920
CHEMOKINE	Chemokine	bioentities_symbol	CXCL14	9547
Sos	SOS	bioentities_symbol	SOS2	6655
TAK	TAK	hgnc_alias_symbol	CDK9	1025
CHEMOKINE	Chemokine	bioentities_symbol	PPBP	5473
OBP2	OBP-2	hgnc_alias_symbol	KIF22	3835
DOCK2	DOCK2	hgnc_symbol	DOCK2	1794
FAK	FAK	hgnc_alias_symbol	PTK2	5747
CHEMOKINE	Chemokine	bioentities_symbol	CXCL5	6374
WASP	WASP	hgnc_alias_symbol	WAS	7454
Rapl	RAPL	hgnc_alias_symbol	RASSF5	83593
CHEMOKINE	Chemokine	bioentities_symbol	CXCL11	6373
GRB2	GRB2	hgnc_symbol	GRB2	2885
CHEMOKINE	Chemokine	bioentities_symbol	PF4	5196
CHEMOKINE	Chemokine	bioentities_symbol	CXCL12	6387
MAPK	MAPK	bioentities_symbol	MAPK12	6300
Sos	SOS	bioentities_symbol	SOS1	6654
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK9	5601
ped	PED	hgnc_alias_symbol	PEA15	8682
CHEMOKINE	Chemokine	bioentities_symbol	CXCL6	6372
She	SHE	hgnc_symbol	SHE	126669
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK10	5602
ROCK	ROCK	bioentities_symbol	ROCK2	9475
MAPK	MAPK	bioentities_symbol	MAPK1	5594
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
ROCK	ROCK	bioentities_symbol	ROCK1	6093
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK14	1432
