word	symbol	source	hgnc_symbol	entrez
GAPD	GAPD	hgnc_prev_symbol	GAPDH	2597
PK	P(k)	hgnc_alias_symbol	A4GALT	53947
CS	CS	hgnc_symbol	CS	1431
PGM	PG-M	hgnc_alias_symbol	VCAN	1462
CEBP	CEBP	bioentities_symbol	CEBPD	1052
SPP	SPP	hgnc_alias_symbol	HM13	81502
Ald	ALD	hgnc_prev_symbol	ABCD1	215
CEBP	CEBP	bioentities_symbol	CEBPE	1053
CEBP	CEBP	bioentities_symbol	CEBPG	1054
GS	Gs	bioentities_symbol	GNAS	2778
PGK	PGK	hgnc_alias_symbol	PRKG1	5592
CEBP	CEBP	bioentities_symbol	CEBPB	1051
GS	Gs	bioentities_symbol	GNAL	2774
CEBP	CEBP	bioentities_symbol	CEBPA	1050
