word	source	identifier
Glucose	MESH	D005947
7-Methylxanthine	MESH	C064273
Nucleotide	MESH	D009711
Glucose 6-phosphate	MESH	D019298
Ribose 5-phosphate	MESH	C031626
Hypokhanthine		
Xanthosine	MESH	C005893
Xanthine	MESH	D019820
Inosine	MESH	D007288
Allantoin	MESH	D000481
Uracil	MESH	D014498
2'-Deoxyuridine	MESH	D003857
Thymine	MESH	D013941
L-Histidine1-Methylhistidine Pseudouridine	MESH	D011560
Dihydrothymine	MESH	C042836
L-Glutamine		
Fructose 6-phosphate	MESH	C027618
L-PhenylalanineT	MESH	C119108
Tyrosine		
L-Glutamate		
Phenylacetylglycine	MESH	C022050
2-Hydroxyphenethylamine	MESH	D015078
TSA	MESH	C070842
Serine	MESH	C047902
L-Cysteine	MESH	D003545
Taurine	MESH	D013654
Arginine	MESH	D001127
Amino acid	MESH	D000596
Urea	MESH	D014508
Choline	MESH	D002794
Acetylcholine	MESH	D000109
Phosphocholine	MESH	D010767
Phosphatidylcholine	MESH	D010713
Glycerol 3-phosphorylcholine	MESH	C006065
Arachidonic acid	MESH	D001095
fatty acid	MESH	D005227
acetyl-CoA	MESH	D000105
Phosphoenolpyruvatei		
L-Tryptophan Indolelactic acid		
DHA	MESH	C111716
Fatty acid	MESH	D005227
L-Leucine L-Isoleucine	MESH	C086905
Pyruvate	MESH	D011773
Lactate	MESH	D019344
