word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
p-Coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
5H Ferulic acid	MESH	C004999
Sinapic acid	MESH	C073734
Ca	MESH	D002118
CaA	MESH	D002118
Tyrosine		
Coumaryol CoA p-Coumaroyl Caffeyol	MESH	C058644
Caffeoyl	MESH	C058645
Feruloyl	MESH	C119167
5H Feruloyl CoA	MESH	C119167
Sinapoyl	MESH	C080229
Coumaraldehyde	MESH	C117045
Caffealdehyde		
Coniferaldehyde 5H Coniferaldehyde	MESH	C075384
Sinapaldehyde	MESH	C075386
Coumaryl alcohol	MESH	C495469
Caffeyl alcohol	MESH	D000431
Coniferyl alcohol	MESH	C010559
5H Coniferyl alcohol	MESH	C010559
Sinapyl alcohol	MESH	C496130
p-hydroxyphenyl	MESH	C097593
guaiacyl	MESH	C434470
syringyl	MESH	C434469
