word	source	identifier
Biotin	MESH	D001710
Pimeloyl	MESH	C019527
Dethiobiotin	MESH	C004749
sulfate	MESH	D013431
DHAP	MESH	C017202
Pyrimidine	MESH	C030986
DUDP		
GicNAc	MESH	C093701
Thymidine	MESH	D013936
Blycerophosphate		
Pyruvate	MESH	D011773
CDP	MESH	D003565
Cardiolipin	MESH	D002308
Acetyl-CoA	MESH	D000105
Purine	MESH	D011687
folate	MESH	D005492
Folate	MESH	D005492
Formyl-THF	MESH	C006461
Tetrahydrofolate	MESH	D013763
TCA	MESH	C000589078
Dihydrofolate	MESH	C010920
Pterin	MESH	D011622
Phenylalanine	MESH	C119108
BH	MESH	C006008
Fatty acid	MESH	D005227
Malonyl-CoA	MESH	D008316
Methionine	MESH	D008715
Tyrosine		
