word	source	identifier
Tyrosine ethyl ester		
Hydroxytyrosol Tyrosol	MESH	C005975
OH-TYL	MESH	C031356
TYR EE	MESH	D004997
NAcetyl		
tryptophan		
L-Tryptophan		
phenylacetaldetyde		
N-acetyl tryptophan		
ethyl ester	MESH	D004952
N TRP EE	MESH	C020947
Tryplophan ethyl ester	MESH	D004952
TRP-EE	MESH	C020947
Indole	MESH	C030374
3-Indole	MESH	C030374
glycerolphosphate	MESH	D005994
acetaldehyde	MESH	D000079
Tyrosine		
TYR	MESH	C024558
Ethyl N-acetyltyrosinate	MESH	C099430
N-TYR-EE	MESH	D004997
Kynarenic acid	MESH	D000596
Kynurenine	MESH	C029366
KYN	MESH	C105630
KYNA	MESH	C548511
3-Hydroxykynurenine	MESH	C402223
Carboxyphenylamino	MESH	C022983
Kynuramine	MESH	D007735
Serotonin	MESH	D012701
5-Methoxy	MESH	C470596
tryptophol	MESH	C005949
4Hydroxy	MESH	D006880
Phenylalanine	MESH	C119108
PHE	MESH	C040798
phosphate	MESH	D010710
Phenyl acetic acid	MESH	C570634
Pyuvic acid	MESH	D000596
Ph	MESH	C084701
3Hydraxyanthranillic	MESH	C039620
Tryptophol	MESH	C005949
TOL		
ribosyljanthranilate		
Indole-3-lactic	MESH	C024139
glucoside	MESH	D005960
Anthranillic		
Anthranile Prephenate	MESH	C005550
2Formaminobenzoyl	MESH	C021591
Phenylpyruvate	MESH	C031606
Indole acetic acid	MESH	C030737
S-Hydroxy tryptophol	MESH	C005949
sulfonate	MESH	C119427
Quinolinic acid	MESH	D017378
acetate	MESH	D000085
Phenyl lactic acid	MESH	D019344
PhLA	MESH	C035416
Amino acetophenone	MESH	C038699
2-Amino acetophenone	MESH	C038699
indole acetic	MESH	C030737
Tryptophol sullonate	MESH	C005949
TOL-SOJO		
Nicotinamide	MESH	D009536
NIC	MESH	C582229
indole-3-carboxaldeyide	MESH	C030374
indole	MESH	C030374
ICA SO,H	MESH	C443440
