word	source	identifier
Glucose	MESH	D005947
NADPH NADPH	MESH	D009249
Methionine	MESH	D008715
Pentose Phosphate	MESH	D010429
Folate	MESH	D005492
3-Phosphoglycerate	MESH	C005156
Serine	MESH	C047902
Glycine	MESH	D005998
Glutathione	MESH	D005978
Pyruvate	MESH	D011773
Amino acids	MESH	D000596
Lactate	MESH	D019344
Citrate	MESH	C102006
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
NADPH	MESH	D009249
TCA	MESH	C000589078
Palmitate	MESH	D010168
Glutamate		
Alanine	MESH	D000409
Glutamine	MESH	C578860
fatty acids	MESH	D005227
Fatty acids	MESH	D005227
FADH	MESH	C058805
NADH	MESH	D009243
Isocitrate	MESH	D007523
Aspartate		
LGlutathione		
Purine	MESH	D011687
pyrimidine	MESH	C030986
