word	symbol	source	hgnc_symbol	entrez
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT16	51384
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT2	7472
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT1	7471
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT10A	80326
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT5B	81029
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT3	7473
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT4	54361
Wnt/B-catenin/GSK3-	GSK3	bioentities_symbol	GSK3B	2932
CAT,SOD,GPx,	CAT	hgnc_symbol	CAT	847
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT3A	89780
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT9B	7484
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKACA	5566
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT5A	7474
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB3L1	90993
Wnt/B-catenin/GSK3-	beta-catenin	hgnc_alias_symbol	CTNNB1	1499
PI3K/Akt,MAPK/ERKS	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/Akt,MAPK/ERKS	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/Akt,MAPK/ERKS	PI3K	bioentities_symbol	PIK3CD	5293
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB5	9586
PI3K/Akt,MAPK/ERKS	PI3K	bioentities_symbol	PIK3R3	8503
TNFa)	TNF-alpha	hgnc_alias_symbol	TNF	7124
VEGF,IGF-1,NYP...)	IGF1	hgnc_symbol	IGF1	3479
PI3K/Akt,MAPK/ERKS	PI3K	bioentities_symbol	PIK3CG	5294
Akt,	AKT	bioentities_symbol	AKT3	10000
Akt,	AKT	bioentities_symbol	AKT1	207
Akt,	AKT	bioentities_symbol	AKT2	208
VEGF,IGF-1,NYP...)	VEGF	bioentities_symbol	VEGFC	7424
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT2B	7482
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT9A	7483
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB3	10488
CAMP/PKA/CREB	CREB	bioentities_symbol	ATF2	1386
CAMP/PKA/CREB	CREB	bioentities_symbol	CREM	1390
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB3L4	148327
CAMP/PKA/CREB	CREB	bioentities_symbol	ATF1	466
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB3L2	64764
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB3L3	84699
FGF,	FGF	bioentities_symbol	FGF4	2249
FGF,	FGF	bioentities_symbol	FGF5	2250
FGF,	FGF	bioentities_symbol	FGF3	2248
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKACB	5567
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT6	7475
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT7A	7476
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT7B	7477
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT8A	7478
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT8B	7479
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT10B	7480
Wnt/B-catenin/GSK3-	WNT	bioentities_symbol	WNT11	7481
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX8	493869
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK8	5599
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK11	5600
CAT,SOD,GPx,	SOD	bioentities_symbol	SOD2	6648
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX6	257202
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX1	2876
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX2	2877
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX3	2878
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX4	2879
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX5	2880
CAT,SOD,GPx,	GPX	bioentities_symbol	GPX7	2882
EGF,	EGF	hgnc_symbol	EGF	1950
eNOS	eNOS	hgnc_alias_symbol	NOS3	4846
ERa/ß	ER-alpha	hgnc_alias_symbol	ESR1	2099
FGF,	FGF	bioentities_symbol	FGF9	2254
FGF,	FGF	bioentities_symbol	FGF11	2256
VEGF,IGF-1,NYP...)	VEGF	bioentities_symbol	VEGFA	7422
VEGF,IGF-1,NYP...)	VEGF	bioentities_symbol	VEGFD	2277
VEGF,IGF-1,NYP...)	VEGF	bioentities_symbol	PGF	5228
VEGF,IGF-1,NYP...)	VEGF	bioentities_symbol	VEGFB	7423
(BDNF,FGF,EGF,	BDNF	hgnc_symbol	BDNF	627
CAMP/PKA/CREB	CREB	bioentities_symbol	CREB1	1385
FGF,	FGF	bioentities_symbol	FGF19	9965
FGF,	FGF	bioentities_symbol	FGF2	2247
FGF,	FGF	bioentities_symbol	FGF1	2246
FGF,	FGF	bioentities_symbol	FGF6	2251
FGF,	FGF	bioentities_symbol	FGF7	2252
FGF,	FGF	bioentities_symbol	FGF8	2253
FGF,	FGF	bioentities_symbol	FGF10	2255
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKACG	5568
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK9	5601
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK10	5602
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK13	5603
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKAR2B	5577
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKAR1A	5573
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKAR1B	5575
CAMP/PKA/CREB	PKA	bioentities_symbol	PRKAR2A	5576
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK1	5594
CAT,SOD,GPx,	SOD	bioentities_symbol	SOD3	6649
CAT,SOD,GPx,	SOD	bioentities_symbol	SOD1	6647
PI3K/Akt,MAPK/ERKS	MAPK	bioentities_symbol	MAPK14	1432
