word	source	identifier
Adenosine	MESH	D000241
ITEAD07321		
AMP	MESH	D000249
Nitrate	MESH	D009566
Nitrite	MESH	D009573
Pyruvate	MESH	D011773
ITEA013227		
NAD	MESH	D009243
Ammonia	MESH	D000641
Glutamine	MESH	C578860
GMP	MESH	C068152
ADP	MESH	D000244
TEA027082	MESH	C488288
TEAD1180415		
Alanine	MESH	D000409
Xanthosine	MESH	C005893
Xanthine	MESH	D019820
Guanosine	MESH	D006151
TEA032991	MESH	C488288
ATP	MESH	D000255
TEAD34004		
3-Methylxanthosine 7-Methylxanthosine	MESH	C020846
Ethylamine	MESH	C041564
Glutamate		
N-MeNase	MESH	C033150
Theophylline	MESH	D013806
Methylxanthine	MESH	C008514
TEA028052	MESH	C488288
Theobromine	MESH	D013805
TCS	MESH	C515134
TEA028060	MESH	C488288
FEA010041	MESH	C111508
Caffeine	MESH	D002110
CHI	MESH	C084533
Phenylalanine	MESH	C119108
4-Coumarate	MESH	C573280
Coumaroyl-COA	MESH	C479798
Chalcone	MESH	D047188
Naringenin	MESH	C005273
Dihydrokaempferol	MESH	C080220
Cinnamic acid	MESH	C029010
kaempferol	MESH	D044949
TEAD34008		
TEADZ1243		
Catechin	MESH	D002392
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Gallocatechin	MESH	C057580
Leucodelphinidin	MESH	C031451
Dihydromyricetin	MESH	C472036
Pentahydroxyflavanone	MESH	C554705
ITEA021835		
TEA015742	MESH	C488288
Cyanidin	MESH	C017154
Epicatechin	MESH	D002392
Delphinidin	MESH	C017185
Epigallocatechin	MESH	C057580
EGCG	MESH	C045651
Gallic acid	MESH	D005707
B-Glucogallin	MESH	C060474
