word	source	identifier
Valine	MESH	C521924
2-ketoisovaleric	MESH	C001505
isobutyryl	MESH	C050106
acetyl-CoA	MESH	D000105
methylacrylyl-CoA	MESH	C065987
malonate semialdehyde	MESH	D008314
TCA	MESH	C000589078
methylaorylyl		
3-hydroxyisobutyryl-CoA	MESH	C065987
3-hydroxypropionate	MESH	C028444
acrylyl	MESH	C047011
3-hydroxyisobutyryl	MESH	C039620
sarnitine		
3-hydroxyisobutyrate	MESH	C008039
3-hydroxypropionyl-COA	MESH	C479798
succinyl	MESH	C035687
methylmalonate		
semialdehyde	MESH	C009338
propionyl-CoA	MESH	C009061
methylmalonyl-COA	MESH	C479798
