word	symbol	source	hgnc_symbol	entrez
AP-1	AP1	bioentities_symbol	JUN	3725
AP-1	AP1	bioentities_symbol	FOSB	2354
IRAK-4	IRAK4	hgnc_symbol	IRAK4	51135
AP-1	AP1	bioentities_symbol	FOSL1	8061
AP-1	AP1	bioentities_symbol	JUND	3727
IRAK-1	IRAK1	hgnc_symbol	IRAK1	3654
TRAF3	TRAF3	hgnc_symbol	TRAF3	7187
AP-1	AP1	bioentities_symbol	JUNB	3726
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
AP-1	AP1	bioentities_symbol	FOS	2353
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
IRF7	IRF7	hgnc_symbol	IRF7	3665
AP-1	AP1	bioentities_symbol	FOSL2	2355
MyD88	MYD88	hgnc_symbol	MYD88	4615
