word	source	identifier
Phenylalanine	MESH	C119108
Tugosine		
Cinnamic acid	MESH	C029010
p-coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Coumaraldehyde I	MESH	C117045
Coumaroyl CoA	MESH	C058644
Lignans	MESH	D017705
Coumaroyl	MESH	C058644
Malonyl CoA	MESH	D008316
Chalcone	MESH	D047188
Flavanol		
CHI	MESH	C084533
Isoflavone	MESH	D007529
Flavanones	MESH	D044950
Flavone	MESH	C043562
Dihydroflavanols	MESH	C547089
Leucoanthocyanidin	MESH	D000872
Flavonol	MESH	D044948
Proanthocyanidins	MESH	D044945
Anthocyanins	MESH	D000872
Proanthocyanidin	MESH	D044945
