word	source	identifier
ATP	MESH	D000255
HEX	MESH	C119142
NADP NADPH	MESH	D009249
NADP NADH	MESH	D009243
AMP	MESH	D000249
ADP	MESH	D000244
NAD NADH MGSA	MESH	D009243
NACH		
DDPA	MESH	C466486
NADH	MESH	D009243
NAD	MESH	D009243
NADH7	MESH	D009243
ENO	MESH	C095157
NAOH		
Ala	MESH	C026593
CO2PPCK	MESH	D002245
Asp	MESH	C108952
NADHNAD		
Arg	MESH	C076685
Glu	MESH	C094686
urea	MESH	D014508
UREA		
Asn	MESH	C528802
MADPH		
NADPH	MESH	D009249
NADS	MESH	C055737
NADP	MESH	D009249
Thr	MESH	C055175
Ser	MESH	C530429
