word	source	identifier
Glucose	MESH	D005947
ATP	MESH	D000255
ADP	MESH	D000244
NADP	MESH	D009249
NADPH	MESH	D009249
Fructose-6-P	MESH	D005632
6-Phosphogluconolactone	MESH	C114004
Methionine	MESH	D008715
Homocysteine	MESH	D006710
Fructose-1,6-BP	MESH	D005632
6-Phosphogluconate	MESH	C008884
N'-CH,-THF	MESH	C006461
Dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
Glyceraldehyde	MESH	D005985
Ribose-5-P	MESH	D012266
Ribulose-5-P	MESH	C100182
NAD	MESH	D009243
DTMP	MESH	D013938
NADH	MESH	D009243
H	MESH	D006859
1,3-Bisphosphoglycerate	MESH	C015891
N"-CH	MESH	C055635
THF	MESH	C006461
CH	MESH	C103208
3-phosphoglycerate	MESH	C005156
Serine	MESH	C047902
Glycine	MESH	D005998
formyl-THF	MESH	C006461
Formate	MESH	D005561
2-phosphoglycerate	MESH	C008885
ENO	MESH	C095157
Phosphoenolpyruvate	MESH	D010728
NAD(P)+	MESH	D009243
TCA	MESH	C000589078
Pyruvate	MESH	D011773
NAD(P)H	MESH	D009243
Lactate	MESH	D019344
