word	source	identifier
2,3-Butanediol	MESH	C026978
Malic acid	MESH	C030298
Fumaric acid	MESH	C032005
Acetate	MESH	D000085
Acetoin	MESH	D000093
Alanine	MESH	D000409
D-Alanine	MESH	D000409
Ethanol	MESH	D000431
Carbohydrate	MESH	D002241
L-Glutamine	MESH	D005973
Glycerol	MESH	D005990
Oxaloacetate	MESH	D010071
5-phosphate	MESH	D010710
Pyruvate	MESH	D011773
D-Glutamate	MESH	D018698
Glutamate	MESH	D018698
L-Glutamate	MESH	D018698
Citric acid	MESH	D019343
Lactate	MESH	D019344
Succinic acid	MESH	D019802
