word	symbol	source	hgnc_symbol	entrez
PPARA	PPARA	hgnc_symbol	PPARA	5465
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
LPL	LPL	hgnc_symbol	LPL	4023
СЕВРа	CEBPA	hgnc_symbol	CEBPA	1050
АТРCL	ATPCL	hgnc_alias_symbol	ACLY	47
АТРCL	ACL	hgnc_alias_symbol	ACLY	47
ATGL	ATGL	hgnc_alias_symbol	PNPLA2	57104
FABP4	FABP4	hgnc_symbol	FABP4	2167
FAs	FAS	hgnc_symbol	FAS	355
FAS	FAS	hgnc_symbol	FAS	355
TG	TG	hgnc_symbol	TG	7038
|HSL	HSL	hgnc_alias_symbol	LIPE	3991
HSL	HSL	hgnc_alias_symbol	LIPE	3991
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
CPT-1	CPT1	hgnc_alias_symbol	CHPT1	56994
