word	source	identifier
acetoacetyl-CoA	MESH	C010667
crotonyl-CoA	MESH	C010701
butyryl-CoA	MESH	C024343
3-hydroxybutyryl-CoA	MESH	C030372
acetaldehyde	MESH	D000079
acetoacetate	MESH	D000090
acetone	MESH	D000096
alanine	MESH	D000409
ethanol	MESH	D000431
butanol	MESH	D000440
arginine	MESH	D001120
aspartate	MESH	D001224
Glucose	MESH	D005947
isoleucine	MESH	D007532
leucine	MESH	D007930
phenylalanine	MESH	D010649
proline	MESH	D011392
pyruvate	MESH	D011773
Succinate	MESH	D013386
tryptophan	MESH	D014364
tyrosine	MESH	D014443
valine	MESH	D014633
glutamate	MESH	D018698
acetic acid	MESH	D019342
butyric acid	MESH	D020148
