word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
Coumaric acid	MESH	D003373
Malonyl CoA	MESH	D008316
4-Coumaroyl CoA	MESH	C058644
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Naringenin	MESH	C005273
Dihydrokaempferol	MESH	C080220
F3'5'H	MESH	C533290
Flavonol	MESH	D044948
Dihydroquercetin	MESH	C003377
Dihydromyricetin	MESH	C472036
Leucocyanidin	MESH	C001532
Leucodelphinidin	MESH	C031451
Catechin	MESH	D002392
Proanthocyanidin	MESH	D044945
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Epicatechin	MESH	D002392
Cyanidin-3-0-galactoside	MESH	C546035
Delphinidin-3-0-galactoside	MESH	C017185
Anthocyanin	MESH	D000872
Cyanidin-3-0-xylose-galactoside	MESH	C546035
