word	source	identifier
Propionyl CoA	MESH	C009061
5525 Succinyl-CoA	MESH	C012046
(S)-Methylmalonyl CoA	MESH	C015357
Methylmalonyl CoA	MESH	C015357
Erythrose-4-Phosphate	MESH	C026959
Fructose-6-Phosphate	MESH	C027618
Ribulose	MESH	C100182
Acetate	MESH	D000085
acetone Phosphate	MESH	D000096
Arabinose	MESH	D001089
Gluconate	MESH	D005942
gluconate	MESH	D005942
phospho-gluconate	MESH	D005942
2118 Glucose	MESH	D005947
Glucose	MESH	D005947
Keto-glutarate	MESH	D005977
Glyceraldehyde-3-Phosphate	MESH	D005986
Glycerol	MESH	D005990
Glyoxylate	MESH	D006038
2-Methyl isocitrate	MESH	D007523
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
6-Phosphate	MESH	D010710
7-Phosphate	MESH	D010710
Phosphate	MESH	D010710
Propionate	MESH	D011422
EPhosphoenol pyruvate	MESH	D011773
Pyruvate	MESH	D011773
Ribose	MESH	D012266
Succinate	MESH	D013386
Tartronate	MESH	D013646
Xylose	MESH	D014994
Xylulose-5-4	MESH	D014996
Glutamate	MESH	D018698
Glucose-6-Phosphate	MESH	D019298
