word	symbol	source	hgnc_symbol	entrez
TNF	TNF	hgnc_symbol	TNF	7124
MAR	MAR	hgnc_alias_symbol	IRF1	3659
MAPK	MAPK	bioentities_symbol	MAPK13	5603
TRAF2	TRAF2	hgnc_symbol	TRAF2	7186
sos1	SOS1	hgnc_symbol	SOS1	6654
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK3	5595
IL18	IL18	hgnc_symbol	IL18	3606
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK1	5594
