word	source	identifier
Spermidine	MESH	D013095
Phenylalanine tyrosine	MESH	C473904
NIO	MESH	C534713
Treoaoyl		
Tricaffeoyl		
spemidine		
Trierloyl		
sinapoyl-spensidine	MESH	C080229
Phenylalanine O	MESH	C119108
3-(2-Carboryethenyl)	MESH	C039620
Tyrosine		
Scopoletin	MESH	D012603
1-0-Sinapoyl	MESH	C080229
Cinnamic acid	MESH	C029010
Feralic acid	MESH	D000596
S-Hydrozyferulie acid	MESH	D013455
Sinapic acid	MESH	C073734
Sinapoyl	MESH	C080229
choline	MESH	D002794
Coumaroyl	MESH	C058644
Cuffeoyl		
trane-2-Hydrony	MESH	C021591
cinnamate	MESH	D002934
Seruloyl-CoA	MESH	C065987
Cinnamoyl-CoA	MESH	C022903
Caffioyl		
Feruloyl	MESH	C119167
quinic acid	MESH	D011801
Caffhoyl		
D-Ohacosyl	MESH	C007792
aldehyde	MESH	D000447
Coniferyl	MESH	C010559
ldehyde		
Cinnamaldekyde		
D-Glacosyl	MESH	C007792
2-coumarinale	MESH	C021591
coneryl aleohol		
Flavonoid	MESH	D005419
Stibenojd diarylbeptanoid		
Conifaryl		
Coumaryl alkohol	MESH	C502573
Sinapyl alcohol	MESH	C496130
Coumaryl acetate	MESH	C502573
Coniferyl acetate	MESH	C010559
Coumarinate		
OChavicol O lsochavicol	MESH	D013481
OEugenol		
Olsceugenol		
Coumarine O	MESH	D003374
PHydroxy		
phenyl lighin akohol 4D-glucoside	MESH	C033857
Coniferin	MESH	C016316
Syringyl	MESH	C434469
Syringin	MESH	C028305
guaicyl	MESH	C450168
Methykhevicol		
Methyleugrnol		
Isomethyleugenol	MESH	C031050
