word	symbol	source	hgnc_symbol	entrez
PTEN	PTEN	hgnc_symbol	PTEN	5728
PI-3K	PI3K	bioentities_symbol	PIK3CG	5294
PI-3K	PI3K	bioentities_symbol	PIK3R4	30849
Akt	AKT	bioentities_symbol	AKT2	208
PI-3K	PI3K	bioentities_symbol	PIK3CA	5290
GS	Gs	bioentities_symbol	GNAL	2774
PI-3K	PI3K	bioentities_symbol	PIK3R5	23533
PI-3K	PI3K	bioentities_symbol	PIK3R3	8503
IKK	IKK	bioentities_symbol	CHUK	1147
GSK-3	GSK3	bioentities_symbol	GSK3B	2932
PI-3K	PI3K	bioentities_symbol	PIK3CB	5291
Akt	AKT	bioentities_symbol	AKT1	207
4E-BP1	4E-BP1	hgnc_alias_symbol	EIF4EBP1	1978
IRS-1	IRS1	hgnc_symbol	IRS1	3667
SHP2	SHP-2	hgnc_alias_symbol	PTPN11	5781
GS	Gs	bioentities_symbol	GNAS	2778
PI-3K	PI3K	bioentities_symbol	PIK3CD	5293
GSK-3	GSK3	bioentities_symbol	GSK3A	2931
PDK-1	PDK1	hgnc_symbol	PDK1	5163
IKK	IKK	bioentities_symbol	IKBKB	3551
IKK	IKK	bioentities_symbol	IKBKG	8517
Akt	AKT	bioentities_symbol	AKT3	10000
MTOR	MTOR	hgnc_symbol	MTOR	2475
PI-3K	PI3K	bioentities_symbol	PIK3R6	146850
P70S6K	P70S6K	bioentities_symbol	RPS6KB2	6199
P70S6K	P70S6K	bioentities_symbol	RPS6KB1	6198
