word	source	identifier
Ribitol	MESH	D012255
Arabitol	MESH	C014999
Glucose	MESH	D005947
Ribulose	MESH	C100182
GN-6P-RU-5P	MESH	C520765
Xu-5P	MESH	C548754
Glycerol	MESH	D005990
Erythritol	MESH	D004896
Xylitol	MESH	D014993
DHAP	MESH	C017202
Threitol	MESH	C003460
Pyruvate	MESH	D011773
TCA	MESH	C000589078
ADP	MESH	D000244
ATP	MESH	D000255
NAD(P)H NAD	MESH	D009243
NAD(P) NAD(P)H	MESH	D009243
D-Threitol	MESH	C003460
NAD	MESH	D009243
NADH	MESH	D009243
Pentose Phosphate	MESH	D010429
Xylulose-5-phosphate	MESH	C031625
