word	source	identifier
Trehalose	MESH	D014199
Maltose	MESH	D008320
Glucose	MESH	D005947
phosphate	MESH	D010710
Triglyceride	MESH	D014280
Pentose Phosphate	MESH	D010429
TMM	MESH	C068303
Glyceraldehyde-3-phosphate	MESH	D005986
Mycolic Acid	MESH	D009171
Phosphoenylpyruvate		
Cholesterol	MESH	D002784
Fatty acids	MESH	D005227
Meromycolate		
Malonyl-CoA	MESH	D008316
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Acetyl-CoA	MESH	D000105
Propionyl	MESH	C009061
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Methylmalonyl-CoA	MESH	C015357
Methylcitrate	MESH	C031605
Glyoxylate	MESH	D006038
Succinyl-CoA	MESH	C012046
Fumarate	MESH	D005650
ketoglutarate	MESH	C029743
Methylisocitrate	MESH	C021058
Succinate	MESH	D013386
Methylmalonyl	MESH	C015357
TCA	MESH	C000589078
carbon	MESH	D002244
