word	source	identifier
D-Glucose	MESH	D005947
Sucrose	MESH	D013395
Pentose	MESH	D010429
phosphate	MESH	D010710
Fructose	MESH	D005632
Glucose	MESH	D005947
Amino sugar	MESH	D000606
nucleotide	MESH	D009711
sugar	MESH	D002241
D-Fructose-B	MESH	D005632
UDP	MESH	D014530
Citrate	MESH	C102006
Acetyl-CoA	MESH	D000105
Fatty acid	MESH	D005227
Hexadecanoyl	MESH	D010171
Octadecanoyl	MESH	C575138
Hexadecenoyl-[acp] Octadecenoyl	MESH	C058963
Hexadecenoic acid	MESH	C093821
Octadecenoic acid	MESH	C114874
Ca	MESH	D002118
O D-Glucose	MESH	D005947
