word	source	identifier
Glucose	MESH	D005947
Nucleotide	MESH	D009711
Glucose 6-phosphate	MESH	D019298
Ribulose 5-phosphate	MESH	C031524
NADPH	MESH	D009249
Fructose 6-phosphate	MESH	C027618
Fructose 1,6-biphosphate	MESH	C027652
FBPA	MESH	C080346
Dihydroxyacetone phosphate	MESH	D004099
Glyceraldehyde 3-phosphate	MESH	D005986
1,3-Biphosphoglycerate	MESH	C015891
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
ENO	MESH	C095157
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Lactate	MESH	D019344
