word	source	identifier
Pentose	MESH	D010429
glucose-6-phosphate	MESH	D019298
Phosphate	MESH	D010710
D-glucose-6-phoaphate	MESH	D005947
6-phosphogluconate	MESH	C008884
6-phospho-D-glucono-1,5-lactone	MESH	C106477
D-fructose-6-phoophate	MESH	D005632
triosephosphate		
6-phospho-D-gluconate	MESH	C030691
fructose-1,6-biaphosphate	MESH	D005632
D-ribulose-5-phosphate	MESH	C031524
ribulose-phosphate	MESH	C031524
D-glyceraldehyde-3-phosphate	MESH	D005986
3-diphosphateglycerate	MESH	C039620
dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
D-xylulose-s-phosphate	MESH	C031625
D-ribose 5-phosphate	MESH	C031626
phosphoglycerate	MESH	C008885
D-sedoheptulose 7-phosphate	MESH	C020495
3-phospho-D-glycerate	MESH	C005156
D-fructose	MESH	D005632
2-phospho-D-glycerate	MESH	C490048
D-erythrose-4-phosphate	MESH	C026959
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
ATP	MESH	D000255
O	MESH	D013481
