word	source	identifier
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
1,3-bisphosphoglycerate	MESH	C015891
fructose-6-phosphate	MESH	C027618
fructose-1,6-bisphosphate	MESH	C029063
dihydroxyacetone phosphate	MESH	D004099
fumarate	MESH	D005650
glucose	MESH	D005947
glyceraldehyde-3-phosphate	MESH	D005986
isocitrate	MESH	D007523
oxaloacetate	MESH	D010071
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
serine	MESH	D012694
succinate	MESH	D013386
glucose-6-phosphate	MESH	D019298
lactate	MESH	D019344
