word	source	identifier
2-Ketobutyrate	MESH	C005087
2-acetolactate	MESH	C006359
Citramalate	MESH	C011729
L-homoalanine	MESH	C012223
ketoleucine	MESH	C013082
2-Ketovalerate	MESH	C015963
1-pentanol	MESH	C024999
1-hexanol	MESH	C036260
Isobutanol	MESH	C040507
1-propanol	MESH	D000433
Glucose	MESH	D005947
Isoleucine	MESH	D007532
Leucine	MESH	D007930
Pyruvate	MESH	D011773
Threonine	MESH	D013912
Valine	MESH	D014633
Glutamate	MESH	D018698
1-heptanol	MESH	D019850
1-butanol	MESH	D020001
1-octanol	MESH	D020003
Isobutyrate	MESH	D058610
