word	source	identifier
Feruloyiquinic acid	MESH	D000596
Glucose	MESH	D005947
ADP	MESH	D000244
Glucose-1-phosphate Glucose-6-phosphate	MESH	C031590
Lignin	MESH	D008031
Feruloyl CoA	MESH	C119167
Phenylalanine	MESH	C119108
Tyrosine		
Hydroxycinamate		
Fructose-6phosphate	MESH	C027618
Sphosphoglyorate		
Phosphoenolpyruvate	MESH	D010728
Phanylalanine		
Ferulic acid	MESH	C004999
4-Hiydroycinnamic acid	MESH	C082768
Pyruvic acid	MESH	D019289
Shikimic Acid	MESH	D012765
Maltotriose	MESH	C008317
Sucrose	MESH	D013395
Acetyl CoA	MESH	D000105
Homoisocitate		
Lysine	MESH	C114808
Citric acid	MESH	D019343
Homocitrate	MESH	C028143
Asparagine	MESH	C050801
Acetyl CaA Putrescine	MESH	D011700
Adipic Acid	MESH	C029900
Oxaloacetic	MESH	D062907
Spemidine		
Aspartic acid	MESH	C403564
Methionine	MESH	D008715
Arginine	MESH	D001127
TCA	MESH	C000589078
Glutamine	MESH	C578860
Glutamate		
Proline	MESH	C489032
Ca	MESH	D002118
Aspartate		
Oxalosuccinic		
GABA	MESH	D005680
NADPH	MESH	D009249
Isocitrate	MESH	D007523
Spermidine	MESH	D013095
Pyroglutamate	MESH	D011761
Threonate	MESH	C011369
GSSG	MESH	D019803
GSH	MESH	D005978
Ascorbate	MESH	D001205
NADP	MESH	D009249
GHB	MESH	C079662
Ascorbic	MESH	D001205
Monodehydroascorbate	MESH	C000820
MADHA		
pentose	MESH	D010429
phosphate	MESH	D010710
Dehydroascorbate glutathione	MESH	D005978
Dehydroascorbic	MESH	D003683
H	MESH	D006859
