word	symbol	source	hgnc_symbol	entrez
Atg10/7	ATG10	hgnc_symbol	ATG10	83734
Caspase	Caspase	bioentities_symbol	CASP2	835
Vps34,	Vps34	hgnc_alias_symbol	PIK3C3	5289
GPX4	GPX4	hgnc_symbol	GPX4	2879
IL1/IL18	IL18	hgnc_symbol	IL18	3606
Caspase	Caspase	bioentities_symbol	CASP3	836
Atg10/7	ATG7	hgnc_symbol	ATG7	10533
FADD	FADD	hgnc_symbol	FADD	8772
Caspase	Caspase	bioentities_symbol	CASP4	837
IL1/IL18	IL1	bioentities_symbol	IL1A	3552
E-cadherin	CDH1	hgnc_symbol	CDH1	999
Caspase	Caspase	bioentities_symbol	CASP6	839
ROCK,Vps34,AuroraA	ROCK	bioentities_symbol	ROCK2	9475
Caspase	Caspase	bioentities_symbol	CASP5	838
TRAIL/FAS	TRAIL	hgnc_alias_symbol	TNFSF10	8743
Atg7/4/3	ATG3	hgnc_symbol	ATG3	64422
Atg12/5/16	ATG5	hgnc_symbol	ATG5	9474
TRAIL/FAS	FAS	hgnc_symbol	FAS	355
LC3	LC3	hgnc_alias_symbol	MAP1LC3A	84557
Caspase	Caspase	bioentities_symbol	CASP1	834
Casp-3	CASP3	hgnc_symbol	CASP3	836
IL1/IL18	IL1	bioentities_symbol	IL1B	3553
Atg12/5/16	ATG12	hgnc_symbol	ATG12	9140
Caspase	Caspase	bioentities_symbol	CASP9	842
Rho	Rho	hgnc_alias_symbol	RHOD	29984
Caspase	Caspase	bioentities_symbol	CASP12	100506742
Caspase	Caspase	bioentities_symbol	CASP14	23581
Caspase	Caspase	bioentities_symbol	CASP10	843
Caspase	Caspase	bioentities_symbol	CASP7	840
Caspase	Caspase	bioentities_symbol	CASP8	841
RIP3	RIP3	hgnc_alias_symbol	RIPK3	11035
ROCK,Vps34,AuroraA	ROCK	bioentities_symbol	ROCK1	6093
