word	symbol	source	hgnc_symbol	entrez
Wnt	WNT	bioentities_symbol	WNT1	7471
Wnt	WNT	bioentities_symbol	WNT16	51384
Wnt	WNT	bioentities_symbol	WNT4	54361
Wnt	WNT	bioentities_symbol	WNT2	7472
Wnt	WNT	bioentities_symbol	WNT3	7473
Wnt	WNT	bioentities_symbol	WNT5A	7474
PTHPP,RANKL,	RANKL	hgnc_alias_symbol	TNFSF11	8600
RANK	RANK	hgnc_alias_symbol	TNFRSF11A	8792
SFRP-2,	SFRP2	hgnc_symbol	SFRP2	6423
Wnt	WNT	bioentities_symbol	WNT2B	7482
Wnt	WNT	bioentities_symbol	WNT9A	7483
Wnt	WNT	bioentities_symbol	WNT9B	7484
Wnt	WNT	bioentities_symbol	WNT10A	80326
Wnt	WNT	bioentities_symbol	WNT5B	81029
Wnt	WNT	bioentities_symbol	WNT3A	89780
Wnt	WNT	bioentities_symbol	WNT6	7475
Wnt	WNT	bioentities_symbol	WNT7A	7476
Wnt	WNT	bioentities_symbol	WNT7B	7477
Wnt	WNT	bioentities_symbol	WNT8A	7478
Wnt	WNT	bioentities_symbol	WNT8B	7479
Wnt	WNT	bioentities_symbol	WNT10B	7480
Wnt	WNT	bioentities_symbol	WNT11	7481
Activin	Activin	bioentities_symbol	INHBA	3624
Activin	Activin	bioentities_symbol	INHBB	3625
ActivinA	Activin_A	bioentities_symbol	INHBA	3624
Dkk-1,SFRP-2,	DKK-1	hgnc_alias_symbol	DKK1	22943
IL-1,	IL1	bioentities_symbol	IL1B	3553
IL-1,	IL1	bioentities_symbol	IL1A	3552
IL-11,	IL-11	hgnc_alias_symbol	IL11	3589
IL-6,	IL-6	hgnc_alias_symbol	IL6	3569
IL-7,	IL-7	hgnc_alias_symbol	IL7	3574
IL-7,IL-3,	IL-3	hgnc_alias_symbol	IL3	3562
OPG	OPG	hgnc_prev_symbol	TNFRSF11B	4982
ΜIP-1α	IP1	hgnc_prev_symbol	IKBKG	8517
