word	source	identifier
Scyllo-inositol-Myo inositol	MESH	C009217
Pyrimidine	MESH	C030986
acetoacetate	MESH	D000090
Arginine	MESH	D001120
Aspartate	MESH	D001224
carbohydrate	MESH	D002241
Choline	MESH	D002794
Gunidino acetate Creatine	MESH	D003401
Gidine Cytosine	MESH	D003596
Ethanolamine	MESH	D004983
Formate	MESH	D005561
Fumarate Niotinamide	MESH	D005650
Galactose	MESH	D005690
Glutamine	MESH	D005973
Glycine	MESH	D005998
HETE	MESH	D006893
inositol	MESH	D007294
Leucine	MESH	D007930
Phenylalanine	MESH	D010649
Proline	MESH	D011392
Purine	MESH	D011687
Pyroline carboyvese Putrescine	MESH	D011700
Serine	MESH	D012694
Serotonin	MESH	D012701
SorbitolA	MESH	D013012
Spermidine	MESH	D013095
Succinate	MESH	D013386
Thymidine	MESH	D013936
Tryptophan	MESH	D014364
Valine	MESH	D014633
Retinol	MESH	D014801
Xanthine	MESH	D019820
