word	source	identifier
3-hydroxy-3-methylglutaryl CoA	MESH	C008047
HMG-COA	MESH	C479798
Acetyl CoA	MESH	D000105
Mevalonic acid	MESH	D008798
Isopentenyl-5-PP	MESH	C004809
Farnesyl pyrophosphate	MESH	C004808
Geranyl	MESH	C031049
FPP	MESH	C039834
Sterol	MESH	D013261
sterol	MESH	D013261
Dolichol Ubiquinone	MESH	D014451
Squalene	MESH	D013185
Cholesterol	MESH	D002784
Coenzyme Q	MESH	D014451
Steroid	MESH	D013256
Oxysterols	MESH	C083714
Bile acids	MESH	D001647
esters	MESH	D004952
Vitamin D	MESH	D014807
geranylgeranyl pyrophosphat	MESH	C002963
