word	symbol	source	hgnc_symbol	entrez
Gf1	GF1	hgnc_alias_symbol	SOS1	6654
Gatal	GATA1	hgnc_symbol	GATA1	2623
Lmo2	LMO2	hgnc_symbol	LMO2	4005
Ets1	ETS1	hgnc_symbol	ETS1	2113
Cbfa2t3	CBFA2T3	hgnc_symbol	CBFA2T3	863
Tall	TAL1	hgnc_symbol	TAL1	6886
Tall	TALI	hgnc_alias_symbol	MIA2	117153
Notch1	NOTCH1	hgnc_symbol	NOTCH1	4851
Runx1	RUNX1	hgnc_symbol	RUNX1	861
PU.1	PU.1	hgnc_alias_symbol	SPI1	6688
PU.1	PU.1	hgnc_alias_symbol	SPI1	6688
Notch1	NOTCH1	hgnc_symbol	NOTCH1	4851
Gata2	GATA2	hgnc_symbol	GATA2	2624
Lmo2	LMO2	hgnc_symbol	LMO2	4005
Gata1	GATA1	hgnc_symbol	GATA1	2623
Tal1	TAL1	hgnc_symbol	TAL1	6886
Ets1	ETS1	hgnc_symbol	ETS1	2113
Cbfa2t3	CBFA2T3	hgnc_symbol	CBFA2T3	863
