word	source	identifier
Serotonin	MESH	D012701
Tryptophan		
Indole	MESH	C030374
Indoleamine		
Tryptamine	MESH	C030820
N-Formylkynurenine	MESH	D009584
Indole-3-acetylaldehyde	MESH	C030374
Indole-3-pyruvic acid Indole	MESH	C008122
Kynurenine	MESH	C029366
Kynurenineamino		
Indole-3-acetic acid	MESH	C030737
Kynurenine3	MESH	C029366
Kynurenic acid	MESH	D007736
Indole-3-propionic acid Indoxyl sulfate	MESH	D007200
IAA	MESH	C068520
Anthranilic acid	MESH	C031385
IPA	MESH	C507406
3-Hydroxykynurenine	MESH	C402223
3-OHKyn	MESH	C039620
Indole-3-aldehyde	MESH	C012381
3-Hydroxyanthranilic acid	MESH	D015095
3HAA	MESH	C048926
Quinolinic acid	MESH	D017378
