word	source	identifier
Cholesterol	MESH	D002784
Hydroxycholesterol	MESH	D006888
3B-Hydroxycholest-5-en-(25R)26-oic acid	MESH	C029435
(25R)26-Dihydroxycholesterol	MESH	C057657
Dihydroxycholest-5-en-(25R)26-oic acid	MESH	C055090
Hydroxycholest-4-en-3-one	MESH	C089054
(25R)26-Dihydroxycholest-4-en-3-one OH 7a-Hydroxy-3-oxocholest-4-en-(25R)26-oic acid	MESH	C055090
Dihydroxycholest-4-en-3-one	MESH	C561089
OH	MESH	C031356
Dihydroxy-3-oxocholest-4-en-(25R)26-oic acid	MESH	C568943
(25R)26-Trihydroxycholest-4-en-3-one	MESH	C051218
12a-Dihydroxy-58-cholestan-3-one	MESH	C500347
(25R)26-Trihydroxy-5B-cholestan-3-one	MESH	C406714
Dihydroxy-3-oxo-53-cholestan-(25R)26-oic acid	MESH	C000986
Cholestane	MESH	D002776
triol	MESH	C058059
Trihydroxy-58-cholestan-(25R)26-oic acid	MESH	C406714
25-Dihydroxycholesterol	MESH	C057657
25-Dihydroxycholest-4-en-3-one	MESH	C073202
(25S)26-Dihydroxycholesterol	MESH	C057657
(25S)26-Dihydroxycholest-4-en-3-one	MESH	C055090
