word	symbol	source	hgnc_symbol	entrez
SGK3↑	SGK3	hgnc_symbol	SGK3	23678
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
Bad	BAD	hgnc_symbol	BAD	572
PDK1	PDK1	hgnc_symbol	PDK1	5163
FLII	FLII	hgnc_symbol	FLII	2314
FOXO3	FOXO3	hgnc_symbol	FOXO3	2309
