word	source	identifier
()-7-Iso	MESH	C080501
UDPG	MESH	D014532
ATP	MESH	D000255
NADPI		
ALA	MESH	C114767
Isocitrik acid	MESH	D000596
sucrose	MESH	D013395
Trehalose	MESH	D014199
Succinate	MESH	D013386
Citric acid	MESH	D019343
TCA	MESH	C000589078
Fumarate	MESH	D005650
Pyruvate	MESH	D011773
Phenylalanine	MESH	C119108
AMP	MESH	D000249
PO	MESH	C093415
Oxaloacetic acid	MESH	D062907
Cinnamic acid	MESH	C029010
P-coumaric acid	MESH	C032171
NAC	MESH	C086501
Glu	MESH	C094686
Proline	MESH	C489032
RAB	MESH	C540615
