word	source	identifier
Berberine	MESH	D001599
Aspirin	MESH	D001241
Metformin	MESH	D008687
Macrolide	MESH	D018942
Fluoxetine	MESH	D005473
Indomethacin	MESH	D007213
Rapamycin	MESH	D020123
Trametinib	MESH	C560077
Verapamil	MESH	D014700
Simvastatin	MESH	D019821
Ribavirin	MESH	D012254
Gemcitabine	MESH	C056507
Niclosamide	MESH	D009534
Azithromycin	MESH	D017963
Nitazoxanide	MESH	C041747
Aminoglycosides	MESH	D000617
Anthracyclines	MESH	D018943
Tamoxifen	MESH	D013629
Itraconazole	MESH	D017964
Mycophenolic acid	MESH	D009173
Gefitinib	MESH	C419708
Caffeine	MESH	D002110
Glycyrrhizin	MESH	D019695
