word	source	identifier
Sucrose	MESH	D013395
Glucose	MESH	D005947
D-Gluconate	MESH	C030691
D-Fructose	MESH	D005632
Mannose	MESH	D008358
Myoinositol	MESH	D007294
Serine	MESH	C047902
Shikimic acid	MESH	D012765
Phenylalanine	MESH	C119108
Tyrosine		
Norleucine	MESH	C031684
Lysine	MESH	C114808
Alanine	MESH	D000409
Aspartate		
Tryptophan		
Threonine	MESH	C061951
Acetyl-CoA	MESH	D000105
Oleic acid	MESH	D009829
Palmitic acid	MESH	D019308
Linolenic acid	MESH	D008042
Citrate	MESH	C102006
Oxalic acid	MESH	D019815
Glutamine	MESH	C578860
Nicotinate	MESH	D009525
cis-Aconitic acid	MESH	D000156
Piperidine	MESH	D010880
Glutamic acid	MESH	C030030
Omithine		
TCA	MESH	C000589078
Cadaverine	MESH	D002103
2-Butenedioic acid	MESH	C073341
Succinate	MESH	D013386
