word	source	identifier
3-phosphoglycerate	MESH	C005156
S-succinyl-dihydrolipoamide-E	MESH	C007409
2-phosphoglycerate	MESH	C008885
Succinyl-CoA	MESH	C012046
1,3-bisphosphoglycerate	MESH	C015891
fructose-1,6-bisphosphate	MESH	C029063
Acetate	MESH	D000085
acetate	MESH	D000085
Fatty acid	MESH	D005227
D-fructose	MESH	D005632
fructose	MESH	D005632
fumarate	MESH	D005650
D-glucose-6P	MESH	D005947
glucose	MESH	D005947
glyceraldehyde	MESH	D005985
Glyoxylate	MESH	D006038
glyoxylate	MESH	D006038
isocitrate	MESH	D007523
malate	MESH	D008293
Pentose phosphate	MESH	D010429
phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
ribose	MESH	D012266
Succinate	MESH	D013386
succinate	MESH	D013386
