word	source	identifier
H	MESH	D006859
Glucose	MESH	D005947
Methyl	MESH	C031105
Fructose	MESH	D005632
ATP	MESH	D000255
Carbon monaxide	MESH	D002244
Fd	MESH	C498057
ADP	MESH	D000244
NADPH	MESH	D009249
Pyruvate	MESH	D011773
NADH	MESH	D009243
Formyl-H,F	MESH	C090730
Carbonyl	MESH	C548957
NAD	MESH	D009243
5,10-Methenyl-H	MESH	C018092
INADPH		
Glyceraldehyde-3P	MESH	D005985
DHAP	MESH	C017202
NADP	MESH	D009249
5,10-Methylene-H,F	MESH	C037354
NADHI		
1,3-Diphosphosglycerate	MESH	C401229
Methyl-CoFeSP	MESH	C530921
2-Phosphosglycerate	MESH	C021591
3-Phosphosglycerate	MESH	C039620
ENO	MESH	C095157
NADH 2 NAD	MESH	D009243
Acetyl-CoA	MESH	D000105
Mevalonic Acid	MESH	D008798
NADPH"2 NADP	MESH	D009249
Mevalonate	MESH	D008798
5-Phosphomevalonate	MESH	C045038
5-Pyrophosphomevalonate	MESH	C068492
Acetyl	MESH	C011632
Acetoacetyl-CoA	MESH	C010667
HMG-COA	MESH	C479798
Acetate	MESH	D000085
dimethylallylpyrophosphate		
Isoprene	MESH	C005059
Isopentenylpyrophosphate		
