word	symbol	source	hgnc_symbol	entrez
(GST)	GST	bioentities_symbol	GSTA2	2939
(GST)	GST	bioentities_symbol	GSTA5	221357
(GST)	GST	bioentities_symbol	GSTA1	2938
(GST)	GST	bioentities_symbol	GSTO2	119391
(HSP90)	HSP90	bioentities_symbol	HSP90AB1	3326
(GST)	GST	bioentities_symbol	GSTO1	9446
Cul3	CUL3	hgnc_symbol	CUL3	8452
(GST)	GST	bioentities_symbol	GSTA4	2941
(GST)	GST	bioentities_symbol	GSTM1	2944
(GST)	GST	bioentities_symbol	GSTA3	2940
(GST)	GST	bioentities_symbol	GSTT2	2953
(GST)	GST	bioentities_symbol	GSTZ1	2954
(GST)	GST	bioentities_symbol	GSTK1	373156
(GST)	GST	bioentities_symbol	GSTT2B	653689
(HSP90)	HSP90	bioentities_symbol	HSP90B1	7184
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
(HSP90)	HSP90	bioentities_symbol	TRAP1	10131
(NQO1)	NQO1	hgnc_symbol	NQO1	1728
(GST)	GST	bioentities_symbol	GSTM2	2946
(GST)	GST	bioentities_symbol	GSTM3	2947
Maf	MAF	hgnc_symbol	MAF	4094
(GST)	GST	bioentities_symbol	GSTM5	2949
(GST)	GST	bioentities_symbol	GSTP1	2950
(GST)	GST	bioentities_symbol	GSTM4	2948
