word	symbol	source	hgnc_symbol	entrez
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PDK1	PDK1	hgnc_symbol	PDK1	5163
JAK	JAK	bioentities_symbol	JAK1	3716
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
4E-BP1	4E-BP1	hgnc_alias_symbol	EIF4EBP1	1978
P70S6K	P70S6K	bioentities_symbol	RPS6KB2	6199
AKT/PKB	AKT	bioentities_symbol	AKT2	208
P70S6K	P70S6K	bioentities_symbol	RPS6KB1	6198
STAT	STAT	bioentities_symbol	STAT4	6775
STAT	STAT	bioentities_symbol	STAT5A	6776
PKC	PKC	bioentities_symbol	PRKD3	23683
STAT	STAT	bioentities_symbol	STAT1	6772
TSC1/2	TSC1	hgnc_symbol	TSC1	7248
TSC1/2	TSC2	hgnc_symbol	TSC2	7249
STAT	STAT	bioentities_symbol	STAT3	6774
Ras	RAS	bioentities_symbol	KRAS	3845
Ras	RAS	bioentities_symbol	NRAS	4893
STAT	STAT	bioentities_symbol	STAT2	6773
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
Ras	RAS	bioentities_symbol	HRAS	3265
JAK	JAK	bioentities_symbol	JAK2	3717
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK11	5600
JAK	JAK	bioentities_symbol	JAK3	3718
PLCY	PLCG	bioentities_symbol	PLCG2	5336
Raf1	RAF1	hgnc_symbol	RAF1	5894
TSC	TSC	bioentities_symbol	TSC2	7249
MAPK	MAPK	bioentities_symbol	MAPK8	5599
AKT/PKB	AKT	bioentities_symbol	AKT3	10000
JAK	JAK	bioentities_symbol	TYK2	7297
MTOR	MTOR	hgnc_symbol	MTOR	2475
TSC	TSC	bioentities_symbol	TSC1	7248
Mnk1	MNK1	hgnc_alias_symbol	MKNK1	8569
STAT	STAT	bioentities_symbol	STAT5B	6777
RTT	RTT	hgnc_prev_symbol	MECP2	4204
IGF1R	IGF1R	hgnc_symbol	IGF1R	3480
AKT/PKB	PKB	hgnc_alias_symbol	AKT1	207
MAPK	MAPK	bioentities_symbol	MAPK12	6300
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PKC	PKC	bioentities_symbol	PRKCA	5578
TrkB	TRKB	hgnc_alias_symbol	NTRK2	4915
PKC	PKC	bioentities_symbol	PRKCB	5579
AKT/PKB	AKT	bioentities_symbol	AKT1	207
STAT	STAT	bioentities_symbol	STAT6	6778
PKC	PKC	bioentities_symbol	PRKCZ	5590
MAPK	MAPK	bioentities_symbol	MAPK14	1432
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
IGF1	IGF1	hgnc_symbol	IGF1	3479
BDNF	BDNF	hgnc_symbol	BDNF	627
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PKC	PKC	bioentities_symbol	PRKCD	5580
MAPK	MAPK	bioentities_symbol	MAPK13	5603
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCI	5584
PLCY	PLCG	bioentities_symbol	PLCG1	5335
MAPK	MAPK	bioentities_symbol	MAPK10	5602
PKC	PKC	bioentities_symbol	PRKCE	5581
PKC	PKC	bioentities_symbol	PRKCH	5583
MAPK	MAPK	bioentities_symbol	MAPK9	5601
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
Grb2	GRB2	hgnc_symbol	GRB2	2885
FMRP	FMRP	hgnc_alias_symbol	FMR1	2332
PKC	PKC	bioentities_symbol	PRKCG	5582
