word	source	identifier
Flavonoid	MESH	D005419
Phenylpropanoid	MESH	C520402
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
Phenylacetaldehyde	MESH	C013192
TSA	MESH	C070842
2-Oxo-glutarate	MESH	D005977
Phenylalanine	MESH	C119108
Benzoate	MESH	D001565
Succinyl-CoA	MESH	C012046
Fumarate	MESH	D005650
Glyoxylate	MESH	D006038
Succinic acid	MESH	D019802
Oxloacetate		
Coumarine	MESH	D003374
Tyrosine		
Scopolin	MESH	C417572
Cinnamic	MESH	C029010
5-OH-Ferulic	MESH	C004999
Cinnamoyl	MESH	C037551
Coumaroyl	MESH	C058644
Caffeoyl	MESH	C058645
Feruloyl	MESH	C119167
5-OH-Feruloyl	MESH	C119167
Sinapoyl	MESH	C080229
Sol	MESH	D019904
aldehyde	MESH	D000447
Coniferyl	MESH	C010559
5-OH-Coniferyl	MESH	C010559
Re	MESH	D012211
alcohol	MESH	D000431
Phenyl	MESH	C064635
Guaiacyl	MESH	C434470
5-OH-Guaiacyl	MESH	C571976
Syringyl	MESH	C434469
