word	source	identifier
L-Malic acid	MESH	C030298
Isocitric acid	MESH	C034219
cis-Aconitic acid	MESH	D000156
Arachidonic acid	MESH	D001095
Glyoxylate	MESH	D006038
C Linoleic acid	MESH	D008041
Linoleic acid	MESH	D008041
Oleic acid	MESH	D009829
Oxaloacetate	MESH	D010071
Phosphatidylcholine	MESH	D010713
Stearic acid	MESH	D013229
stearic Acid	MESH	D013229
Palmitic acid	MESH	D019308
Citric Acidisocitric Acid	MESH	D019343
Citric acid	MESH	D019343
Linoleate	MESH	D019787
Acetyl-CoA Oxalacetic acid	MESH	D062907
