word	source	identifier
5-Hydroxy-L-tryptophan		
Serotonin	MESH	D012701
5-Methoxytryptamine	MESH	D008735
5-Aminolevulinate	MESH	D000622
Tryptamine	MESH	C030820
Indole	MESH	C030374
Tryptophan		
Indole-3-acetonitrile	MESH	C016516
Hydroxypyruvate	MESH	C012375
Glycine	MESH	D005998
L-Kynurenine	MESH	C029366
2-Aminomuconate	MESH	C021591
D-Lactaldehyde	MESH	C014634
Serine	MESH	C047902
2-Oxoisovalerate	MESH	C001505
Acetyl-CoA	MESH	D000105
cis-Aconitate	MESH	C043607
Oxaloactic acid	MESH	D000596
Polymalic acid	MESH	C121060
Malic acid	MESH	C030298
Glyoxylic acid	MESH	C031150
Isocitric acid	MESH	C034219
L-Tyrosine		
Oxalosuccinate		
2-Oxoglutarate	MESH	C029743
L-Arginosuccinate	MESH	C025076
Citruline	MESH	C113426
Ornithine	MESH	C008973
