word	source	identifier
R-C-CH	MESH	C512684
Keto-B-methylvalerate	MESH	C016211
ethanolamine	MESH	D004983
Cardiolipin	MESH	D002308
glycerol	MESH	D005990
R-C-CHC-S-ACP	MESH	C416858
V-Nydroxyacyl	MESH	D014639
B-Ketoacyl-ACP	MESH	C416858
R-E-CH,c-S-ACP	MESH	C416858
R-CH-CH-c-S-ACP	MESH	C103208
CH-C-S-COA	MESH	C476084
2-Methylbutyryl-CoA	MESH	C119881
serine	MESH	C047902
glycerolphosphate	MESH	D005994
trans-2-Enoyl	MESH	C530366
Acetyl-CoA	MESH	D000105
HO-C-CH	MESH	C082486
C-S-ACP	MESH	C416858
Malonyl	MESH	D008316
C-CH-C-S-COA	MESH	C476084
CDP-diacylglycerol	MESH	D003567
R-CH-CH-C-S-ACP	MESH	C512684
Acyl	MESH	D000214
Malonyl-CoA	MESH	D008316
o-C	MESH	D010100
O-PO	MESH	C093415
Glycerol	MESH	D005990
phosphate	MESH	D010710
Monoacylglycerol	MESH	D050178
