word	source	identifier
orotidine 5phosphate	MESH	C008714
Pyrimidine	MESH	C030986
AICAR	MESH	C031143
AICAR Purine	MESH	C031143
ribose-5-phosphate	MESH	C031626
Amino sugar	MESH	D000606
Arginine	MESH	D001120
CDP	MESH	D003565
Fatty acid	MESH	D005227
Folate	MESH	D005492
Glucose	MESH	D005947
Methionine	MESH	D008715
Met	MESH	D008715
Pentose phosphate	MESH	D010429
proline	MESH	D011392
Purine	MESH	D011687
Sphosphoribosyl-1-pyrophosphate	MESH	D011756
NPcarbonyaminoinmidazole ribonucleotide	MESH	D012265
Ser	MESH	D012694
succinate	MESH	D013386
UTP	MESH	D014544
