word	source	identifier
Trp	MESH	C509690
Tryptophan		
Indoleamine		
PGE2	MESH	D015232
Kynurenic acid	MESH	D007736
KYNA	MESH	C548511
N-formylkynurenine	MESH	D009584
Kynurenine	MESH	C029366
Kynurenine-oxoglutarate	MESH	D007656
3-hydroxykynurenine	MESH	C402223
Anthranilic acid	MESH	C031385
3-hydroxykynanthranilic  acid	MESH	C039620
3-HAA	MESH	C048926
3-hydroxyanthranilic	MESH	D015095
2-amino-3-carboxymuconate-6	MESH	C558759
semialdehyde	MESH	C009338
2-amino-3-carboxy	MESH	C108806
2-aminomuconate  acid semialdehyde	MESH	C009338
Quinolinic acid	MESH	D017378
QUIN	MESH	C113610
Picolinic acid	MESH	C030614
Quinolinate phosphoribosyl	MESH	D017378
NAD	MESH	D009243
Nicotinamide	MESH	D009536
